ut2;una_inst;colab_inst;colab_inst_ext;ins;ines;inex;nau;nauext;nauesp;wc;sample;citas;py;EU_funded
000314017400011;1;0;0;1;1;0;4;0;4;Environmental Studies;1;0;2013;0
000314017400011;1;0;0;1;1;0;4;0;4;Transportation;1;0;2013;0
000313713900016;0;1;1;5;2;3;4;2;1;Ethics;1;0;2013;0
000313713900016;0;1;1;5;2;3;4;2;1;Health Care Sciences & Services;1;0;2013;0
000313713900016;0;1;1;5;2;3;4;2;1;Medical Ethics;1;0;2013;0
000313713900016;0;1;1;5;2;3;4;2;1;Social Sciences, Biomedical;1;0;2013;0
000313478100003;0;1;1;3;2;1;3;1;2;Psychology, Experimental;0;0;2013;0
000312778000014;0;1;1;26;2;24;33;31;2;Public, Environmental & Occupational Health;1;0;2013;0
000312584300006;0;1;1;7;3;4;6;5;1;Public, Environmental & Occupational Health;1;0;2013;0
000312584300010;0;1;1;4;2;2;8;3;5;Public, Environmental & Occupational Health;1;0;2013;0
000312193000002;1;0;0;1;1;0;7;0;1;Nursing;1;0;2013;0
000312231900017;1;0;0;1;1;0;3;0;3;Education & Educational Research;1;0;2013;0
000312141000011;0;1;0;6;5;1;6;0;6;Gerontology;1;0;2013;0
000312345600020;0;1;1;2;1;1;2;1;1;Management;0;0;2013;0
000312177400010;0;1;1;2;1;1;3;2;1;Psychology, Experimental;0;0;2013;0
000311831000006;0;1;0;2;2;0;3;0;3;Health Care Sciences & Services;1;0;2013;1
000311831000006;0;1;0;2;2;0;3;0;3;Medical Informatics;1;0;2013;1
000310940200017;0;1;1;9;1;8;11;10;1;Environmental Studies;1;0;2013;0
000310940200017;0;1;1;9;1;8;11;10;1;International Relations;1;0;2013;0
000302008100001;0;1;1;4;1;3;4;3;1;Economics;0;0;2013;0
000312340800007;0;1;0;2;1;1;3;0;3;Economics;0;0;2013;0
000315426600017;0;1;1;4;1;3;5;4;1;Environmental Studies;1;0;2013;0
000314559900014;1;0;0;1;1;0;4;0;4;Management;0;0;2013;0
000315606700030;0;1;0;2;2;0;2;0;2;Environmental Studies;1;0;2013;0
000314697900008;0;1;1;3;1;2;3;2;1;Business;0;0;2013;0
000314697900008;0;1;1;3;1;2;3;2;1;Economics;0;0;2013;0
000314697900008;0;1;1;3;1;2;3;2;1;Management;0;0;2013;0
000314011100015;0;1;0;2;2;0;6;0;2;Psychology, Clinical;0;0;2013;0
000315369800001;0;1;0;5;5;0;7;0;7;Psychology, Clinical;0;0;2013;0
000315609100019;0;1;1;2;1;1;2;1;1;Political Science;1;0;2013;0
000315083900004;0;1;1;2;1;1;2;1;1;Education & Educational Research;1;0;2013;0
000315015000012;0;1;1;5;3;2;5;2;3;Anthropology;1;0;2013;0
000315189700001;0;1;1;5;1;4;2;1;1;Political Science;1;0;2013;0
000315189700002;0;1;0;4;1;3;1;0;1;Political Science;1;0;2013;0
000314753500009;0;1;0;2;2;0;3;0;3;Information Science & Library Science;1;0;2013;0
000314774800005;0;1;1;3;1;2;4;2;2;Psychology, Clinical;0;0;2013;0
000314623700009;0;1;0;3;3;0;4;0;4;Engineering, Industrial;1;0;2013;0
000314504900004;0;1;1;3;1;2;4;3;1;Business;0;0;2013;0
000314504900004;0;1;1;3;1;2;4;3;1;Management;0;0;2013;0
000314469200004;0;1;1;5;3;2;6;3;3;Public, Environmental & Occupational Health;1;0;2013;0
000315582200006;1;0;0;1;1;0;3;0;3;Planning & Development;1;0;2013;0
000315582200006;1;0;0;1;1;0;3;0;3;Political Science;1;0;2013;0
000315582200006;1;0;0;1;1;0;3;0;3;Public Administration;0;0;2013;0
000315338700010;0;1;1;2;1;1;4;1;3;Psychology, Experimental;0;0;2013;0
000315191500013;0;1;1;3;2;1;2;1;1;Psychology, Experimental;0;0;2013;0
000314479400005;0;1;0;3;3;0;2;0;2;Economics;0;0;2013;0
000314479400005;0;1;0;3;3;0;2;0;2;Planning & Development;1;0;2013;0
000314479400005;0;1;0;3;3;0;2;0;2;Urban Studies;1;0;2013;0
000314239900002;0;1;1;3;1;2;3;2;1;Sociology;1;0;2013;0
000314113300006;0;1;0;3;3;0;7;0;7;Psychology, Clinical;0;0;2013;0
000314126700021;0;1;1;15;1;14;16;15;1;Public, Environmental & Occupational Health;1;0;2013;1
000313666300002;1;0;0;1;1;0;2;0;1;Psychology, Multidisciplinary;0;0;2013;0
000313666300013;0;1;1;3;2;1;4;1;3;Psychology, Multidisciplinary;0;0;2013;0
000312173000016;1;0;0;1;1;0;2;0;2;Engineering, Industrial;1;0;2013;0
000310770000003;1;0;0;1;1;0;4;0;4;Management;0;0;2013;0
000315099700006;0;1;1;2;1;1;4;1;3;Psychology, Multidisciplinary;0;0;2013;0
000314743900008;0;1;1;4;1;3;3;2;1;Economics;0;0;2013;1
000314743900008;0;1;1;4;1;3;3;2;1;Social Sciences, Mathematical Methods;1;0;2013;1
000314237000006;1;0;0;1;1;0;5;0;5;Psychology, Applied;0;0;2013;0
000314136200002;0;1;1;4;2;2;5;3;2;Psychology, Educational;0;0;2013;0
000314136200007;0;1;0;2;2;0;2;0;1;Psychology, Educational;0;0;2013;0
000313775100015;1;0;0;1;1;0;2;0;2;Environmental Studies;1;0;2013;0
000313860400007;0;1;0;2;1;1;3;0;3;Psychology, Clinical;0;0;2013;0
000313382800011;0;1;1;3;2;1;2;1;1;Economics;0;0;2013;0
000313623500004;0;1;1;2;1;1;2;1;1;Psychology, Clinical;0;0;2013;0
000313153400001;0;1;0;3;3;0;6;0;6;Gerontology;1;0;2013;1
000313267600002;0;1;1;3;2;1;5;1;3;Psychology, Social;0;0;2013;0
000312592500009;1;0;0;1;1;0;2;0;2;Economics;0;0;2013;0
000312592500009;1;0;0;1;1;0;2;0;2;Environmental Studies;1;0;2013;0
000312592500009;1;0;0;1;1;0;2;0;2;Geography;1;0;2013;0
000312536300003;0;1;1;3;1;2;4;3;1;Business;0;0;2013;0
000312536300003;0;1;1;3;1;2;4;3;1;Management;0;0;2013;0
000311873000035;0;1;1;4;3;1;3;1;2;Anthropology;1;0;2013;1
000311979100017;0;1;1;3;1;2;5;4;1;Public, Environmental & Occupational Health;1;0;2013;0
000312111000017;1;0;0;1;1;0;2;0;1;Psychology, Multidisciplinary;0;0;2013;0
000311193400052;0;1;1;3;2;1;3;2;1;Environmental Studies;1;0;2013;0
000311237100013;1;0;0;1;1;0;2;0;2;Engineering, Industrial;1;0;2013;0
000302008400006;0;1;1;3;1;2;3;2;1;Economics;0;0;2013;0
000315606700061;1;0;0;1;1;0;3;0;3;Environmental Studies;1;0;2013;0
000315449100007;1;0;0;1;1;0;3;0;3;Business;0;0;2013;0
000315449100007;1;0;0;1;1;0;3;0;3;Psychology, Applied;0;0;2013;0
000310424200020;0;1;0;2;2;0;2;0;2;Management;0;0;2013;0
000315571600002;0;1;1;2;1;1;2;1;1;Communication;1;0;2013;0
000315571600002;0;1;1;2;1;1;2;1;1;Education & Educational Research;1;0;2013;0
000315571600004;0;1;0;2;2;0;2;0;2;Communication;1;0;2013;0
000315571600004;0;1;0;2;2;0;2;0;2;Education & Educational Research;1;0;2013;0
000315405000004;0;1;0;2;2;0;2;0;2;Planning & Development;1;0;2013;0
000315436500019;1;0;0;1;1;0;2;0;2;Psychology, Experimental;0;0;2013;0
000315436500019;1;0;0;1;1;0;2;0;2;Psychology, Social;0;0;2013;0
000315387800005;0;1;0;4;3;1;3;0;3;Psychology, Biological;0;0;2013;0
000315387800005;0;1;0;4;3;1;3;0;3;Psychology, Experimental;0;0;2013;0
000315160100009;0;1;0;7;7;0;8;0;8;Nursing;1;0;2013;0
000314819900012;0;1;0;3;3;0;3;0;3;Nursing;1;0;2013;0
000313804100002;0;1;0;2;2;0;4;0;4;Education, Scientific Disciplines;1;0;2013;0
000313804100004;1;0;0;1;1;0;3;0;3;Education, Scientific Disciplines;1;0;2013;0
000314135300008;0;1;1;2;1;1;5;4;1;Psychology, Multidisciplinary;0;0;2013;0
000314135300008;0;1;1;2;1;1;5;4;1;Psychology, Experimental;0;0;2013;0
000314135300010;0;1;0;4;4;0;5;0;5;Psychology, Multidisciplinary;0;0;2013;0
000314135300010;0;1;0;4;4;0;5;0;5;Psychology, Experimental;0;0;2013;0
000315571600008;0;1;0;4;4;0;3;0;3;Communication;1;0;2013;0
000315571600008;0;1;0;4;4;0;3;0;3;Education & Educational Research;1;0;2013;0
000315279300023;0;1;0;3;3;0;4;0;4;Health Care Sciences & Services;1;0;2013;0
000315279300023;0;1;0;3;3;0;4;0;4;Health Policy & Services;1;0;2013;0
000315279300023;0;1;0;3;3;0;4;0;4;Public, Environmental & Occupational Health;1;0;2013;0
000314739300006;0;1;1;2;1;1;5;4;1;Public, Environmental & Occupational Health;1;0;2013;0
000314739300006;0;1;1;2;1;1;5;4;1;Social Sciences, Biomedical;1;0;2013;0
000315318600004;0;1;0;4;4;0;7;0;7;Public, Environmental & Occupational Health;1;0;2013;0
000314755900016;0;1;0;5;5;0;9;0;9;Public, Environmental & Occupational Health;1;0;2013;1
000314479400002;0;1;0;3;3;0;3;0;3;Economics;0;0;2013;0
000314479400002;0;1;0;3;3;0;3;0;3;Planning & Development;1;0;2013;0
000314479400002;0;1;0;3;3;0;3;0;3;Urban Studies;1;0;2013;0
000313708400006;0;1;1;4;3;1;4;1;3;Nursing;1;0;2013;0
000313846000010;0;1;1;39;7;32;43;37;6;Public, Environmental & Occupational Health;1;0;2013;1
000313152800010;0;1;1;3;2;1;4;1;3;Anthropology;1;0;2013;1
000313958500005;0;1;0;3;3;0;6;0;5;Psychology, Clinical;0;0;2013;0
000313928100010;1;0;0;1;1;0;5;0;5;Engineering, Industrial;1;0;2013;0
000313757400002;0;1;0;2;2;0;4;0;4;Business;0;0;2013;0
000313757400008;0;1;1;2;1;1;3;1;2;Business;0;0;2013;0
000313666300005;0;1;1;2;1;1;4;1;1;Psychology, Multidisciplinary;0;0;2013;0
000312839600014;0;1;1;5;3;2;3;1;2;Engineering, Industrial;1;0;2013;0
000312529100020;1;0;0;1;1;0;5;0;5;Psychology, Clinical;0;0;2013;0
000312529100020;1;0;0;1;1;0;5;0;5;Gerontology;1;0;2013;0
000314371700005;1;0;0;1;1;0;6;0;6;Environmental Studies;1;0;2013;1
000314576200001;0;1;1;6;5;1;5;1;4;Health Care Sciences & Services;1;0;2013;0
000314576200001;0;1;1;6;5;1;5;1;4;Health Policy & Services;1;0;2013;0
000313360800001;0;1;1;3;1;2;2;1;1;Demography;1;0;2013;0
000312111000022;0;1;1;3;2;1;4;1;3;Psychology, Multidisciplinary;0;0;2013;0
000312111000023;1;0;0;1;1;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000315365100008;0;1;0;3;3;0;4;0;4;Psychology, Applied;0;0;2013;0
000315309300037;1;0;0;1;1;0;4;0;4;Engineering, Industrial;1;0;2013;0
000314482200009;0;1;1;2;1;1;2;1;1;Engineering, Industrial;1;0;2013;0
000315240500002;0;1;0;2;2;0;2;0;2;Industrial Relations & Labor;1;0;2013;0
000315240500002;0;1;0;2;2;0;2;0;2;Psychology, Applied;0;0;2013;0
000315240500002;0;1;0;2;2;0;2;0;2;Management;0;0;2013;0
000315366000004;0;1;0;3;3;0;3;0;3;Communication;1;0;2013;0
000315366000004;0;1;0;3;3;0;3;0;3;Linguistics;1;0;2013;0
000314616500011;0;1;1;10;7;3;10;4;6;Health Care Sciences & Services;1;0;2013;1
000314616500011;0;1;1;10;7;3;10;4;6;Health Policy & Services;1;0;2013;1
000314616500011;0;1;1;10;7;3;10;4;6;Public, Environmental & Occupational Health;1;0;2013;1
000314481900011;0;1;1;5;3;2;6;2;4;Public, Environmental & Occupational Health;1;0;2013;0
000314458600015;0;1;1;5;3;2;5;2;3;Health Care Sciences & Services;1;0;2013;0
000313754400013;0;1;1;2;1;1;3;2;1;Public Administration;0;0;2013;0
000313860400005;1;0;0;1;1;0;5;0;5;Psychology, Clinical;0;0;2013;0
000313382800002;0;1;1;2;1;1;3;1;1;Economics;0;0;2013;0
000313591900007;1;0;0;1;1;0;2;0;1;Psychology, Experimental;0;0;2013;0
000313305000008;1;0;0;1;1;0;2;0;2;Engineering, Industrial;1;0;2013;0
000313305000035;0;1;1;3;2;1;5;1;4;Engineering, Industrial;1;0;2013;1
000313033300010;0;0;0;1;1;0;1;0;1;Business, Finance;0;0;2013;0
000313033300010;0;0;0;1;1;0;1;0;1;Economics;0;0;2013;0
000313033300010;0;0;0;1;1;0;1;0;1;Social Sciences, Mathematical Methods;1;0;2013;0
000313127800003;0;1;1;3;2;1;4;1;3;Engineering, Industrial;1;0;2013;0
000312696700005;0;1;1;5;2;3;5;3;2;Education & Educational Research;1;0;2013;0
000312696700005;0;1;1;5;2;3;5;3;2;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000312696700006;0;1;1;2;1;1;2;1;1;Education & Educational Research;1;0;2013;0
000312696700006;0;1;1;2;1;1;2;1;1;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000313130100009;0;1;0;2;2;0;4;0;4;Transportation;1;0;2013;0
000312644600008;0;1;0;2;2;0;1;0;1;Economics;0;0;2013;0
000312644600008;0;1;0;2;2;0;1;0;1;Geography;1;0;2013;0
000312451800005;0;0;0;1;1;0;1;0;1;Political Science;1;0;2013;0
000311697500011;1;0;0;1;1;0;3;0;3;Economics;0;0;2013;0
000312260500013;0;1;0;3;3;0;11;0;6;Psychology, Clinical;0;0;2013;0
000312111000009;0;1;0;2;2;0;4;0;2;Psychology, Multidisciplinary;0;0;2013;0
000311853300006;0;1;0;2;2;0;3;0;2;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000311183200026;0;1;1;14;12;2;16;2;14;Psychology, Social;0;0;2013;0
000309567800012;0;1;1;2;1;1;4;3;1;Engineering, Industrial;1;0;2013;0
000309567800012;0;1;1;2;1;1;4;3;1;Ergonomics;1;0;2013;0
000309567800012;0;1;1;2;1;1;4;3;1;Psychology, Applied;0;0;2013;0
000302004800002;0;1;0;2;2;0;3;0;3;Economics;0;0;2013;0
000314858100002;0;1;1;2;1;1;3;2;1;Management;0;0;2013;0
000313706700027;1;0;0;1;1;0;4;0;4;Engineering, Industrial;1;0;2013;0
000312700200002;0;1;1;2;1;1;4;2;1;Psychology, Social;0;0;2013;0
000315316500001;1;0;0;1;1;0;2;0;2;Economics;0;0;2013;0
000315316500001;1;0;0;1;1;0;2;0;2;Social Sciences, Mathematical Methods;1;0;2013;0
000315571600015;0;1;1;2;1;1;3;1;2;Communication;1;0;2013;0
000315571600015;0;1;1;2;1;1;3;1;2;Education & Educational Research;1;0;2013;0
000315468500011;0;1;1;3;1;2;3;2;1;Geography;1;0;2013;0
000315468500011;0;1;1;3;1;2;3;2;1;Planning & Development;1;0;2013;0
000315468500011;0;1;1;3;1;2;3;2;1;Urban Studies;1;0;2013;0
000315410900002;0;1;0;2;2;0;1;0;1;Health Care Sciences & Services;1;0;2013;0
000315410900002;0;1;0;2;2;0;1;0;1;Health Policy & Services;1;0;2013;0
000315196700007;0;1;0;2;2;0;2;0;2;Ethics;1;0;2013;0
000315196700007;0;1;0;2;2;0;2;0;2;Medical Ethics;1;0;2013;0
000315196700007;0;1;0;2;2;0;2;0;2;Social Issues;1;0;2013;0
000315196700007;0;1;0;2;2;0;2;0;2;Social Sciences, Biomedical;1;0;2013;0
000315508600013;0;1;0;2;2;0;2;0;2;Ethics;1;0;2013;0
000315508600013;0;1;0;2;2;0;2;0;2;History & Philosophy Of Science;1;0;2013;0
000315102800001;0;1;1;2;1;1;2;1;1;Area Studies;1;0;2013;0
000315102800001;0;1;1;2;1;1;2;1;1;International Relations;1;0;2013;0
000315102800001;0;1;1;2;1;1;2;1;1;Political Science;1;0;2013;0
000315279500015;0;1;1;12;1;11;13;12;1;Health Care Sciences & Services;1;0;2013;0
000315279500015;0;1;1;12;1;11;13;12;1;Health Policy & Services;1;0;2013;0
000315279500015;0;1;1;12;1;11;13;12;1;Public, Environmental & Occupational Health;1;0;2013;0
000315233100005;0;1;0;3;3;0;8;0;8;Public, Environmental & Occupational Health;1;0;2013;0
000315103700008;0;1;1;5;4;1;6;2;4;Public, Environmental & Occupational Health;1;0;2013;0
000314965900009;0;1;1;4;3;1;7;1;6;Public, Environmental & Occupational Health;1;0;2013;0
000314976900003;0;1;1;27;7;20;30;25;5;Public, Environmental & Occupational Health;1;0;2013;1
000314693200006;1;0;0;1;1;0;4;0;4;Psychology, Educational;0;0;2013;0
000314469200007;1;0;0;1;1;0;3;0;3;Public, Environmental & Occupational Health;1;0;2013;0
000314634200007;0;1;1;2;1;1;2;1;1;Environmental Studies;1;0;2013;0
000314634200007;0;1;1;2;1;1;2;1;1;Public Administration;0;0;2013;0
000311463000008;0;1;0;3;3;0;4;0;4;Management;0;0;2013;0
000314175800012;0;1;1;4;1;3;3;2;1;Economics;0;0;2013;0
000315340300009;1;0;0;1;1;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000314762300011;1;0;0;1;1;0;2;0;2;Transportation;1;0;2013;0
000314048700007;0;1;0;2;1;1;1;0;1;Agricultural Economics & Policy;0;0;2013;0
000314048700007;0;1;0;2;1;1;1;0;1;Economics;0;0;2013;0
000314302600002;0;1;0;3;3;0;4;0;4;Environmental Studies;1;0;2013;0
000314302600002;0;1;0;3;3;0;4;0;4;Geography;1;0;2013;0
000313493400021;0;1;0;8;7;1;6;0;6;Public, Environmental & Occupational Health;1;0;2013;0
000313666300007;1;0;0;1;1;0;3;0;1;Psychology, Multidisciplinary;0;0;2013;0
000312839600025;1;0;0;1;1;0;3;0;3;Engineering, Industrial;1;0;2013;1
000312517900005;0;1;0;2;2;0;6;0;6;Education & Educational Research;1;0;2013;0
000312517900008;0;1;1;4;3;1;5;1;4;Education & Educational Research;1;0;2013;0
000312517900020;0;1;1;2;1;1;5;1;3;Education & Educational Research;1;0;2013;0
000312539800003;0;1;0;2;1;1;2;0;2;Education & Educational Research;1;0;2013;0
000315546600020;1;0;0;1;1;0;2;0;2;Environmental Studies;1;0;2013;0
000313360400001;1;0;0;1;1;0;3;0;3;Demography;1;0;2013;0
000303584200005;1;0;0;1;1;0;3;0;3;Economics;0;0;2013;0
000312111000028;1;0;0;1;1;0;4;0;4;Psychology, Multidisciplinary;0;0;2013;0
000315573100012;0;1;0;2;2;0;2;0;2;Economics;0;0;2013;0
000315239800010;0;1;1;3;2;1;2;1;1;Economics;0;0;2013;0
000315365100028;0;1;0;2;2;0;4;0;4;Psychology, Applied;0;0;2013;0
000315240600007;0;1;1;3;1;2;3;2;1;Information Science & Library Science;1;0;2013;0
000315179000013;0;1;0;6;6;0;8;0;8;Psychology, Biological;0;0;2013;0
000315179000013;0;1;0;6;6;0;8;0;8;Psychology, Experimental;0;0;2013;0
000315012400010;0;1;0;2;2;0;3;0;3;Economics;0;0;2013;0
000314191600132;0;1;1;2;1;1;2;1;1;Ergonomics;1;0;2013;0
000314191600132;0;1;1;2;1;1;2;1;1;Public, Environmental & Occupational Health;1;0;2013;0
000314191600132;0;1;1;2;1;1;2;1;1;Social Sciences, Interdisciplinary;1;0;2013;0
000314191600132;0;1;1;2;1;1;2;1;1;Transportation;1;0;2013;0
000314440400014;1;0;0;1;1;0;3;0;2;Criminology & Penology;1;0;2013;0
000314440400014;1;0;0;1;1;0;3;0;2;Psychology, Multidisciplinary;0;0;2013;0
000314396300011;0;1;0;3;3;0;5;0;5;Gerontology;1;0;2013;0
000314331600004;0;1;0;2;2;0;3;0;3;Psychology, Applied;0;0;2013;0
000313668200007;0;1;0;7;7;0;8;0;6;Psychology, Biological;0;0;2013;0
000313668200007;0;1;0;7;7;0;8;0;6;Social Sciences, Biomedical;1;0;2013;0
000314355800008;0;1;1;4;1;3;3;2;1;Business;0;0;2013;0
000314136200009;0;1;0;2;2;0;4;0;3;Psychology, Educational;0;0;2013;0
000314213800002;1;0;0;1;1;0;2;0;1;Social Sciences, Mathematical Methods;1;0;2013;0
000313775100049;0;1;1;2;1;1;3;1;2;Environmental Studies;1;0;2013;1
000313586000005;0;1;1;4;1;3;8;6;2;Anthropology;1;0;2013;0
000313586000005;0;1;1;4;1;3;8;6;2;Public, Environmental & Occupational Health;1;0;2013;0
000313305000014;0;1;0;2;2;0;4;0;4;Engineering, Industrial;1;0;2013;0
000313305000030;0;1;0;3;3;0;8;0;3;Engineering, Industrial;1;0;2013;0
000313561800003;0;1;0;3;3;0;7;0;7;Health Care Sciences & Services;1;0;2013;0
000313310600008;0;1;1;7;3;4;9;8;1;Nursing;1;0;2013;1
000313414000006;0;1;0;2;2;0;3;0;3;Education, Scientific Disciplines;1;0;2013;0
000313204900009;1;0;0;1;1;0;2;0;2;Psychology, Experimental;0;0;2013;0
000313461700008;1;0;0;1;1;0;2;0;1;Psychology, Multidisciplinary;0;0;2013;0
000313072100005;0;1;0;3;3;0;2;0;2;Business, Finance;0;0;2013;0
000313072100005;0;1;0;3;3;0;2;0;2;Economics;0;0;2013;0
000312729900006;0;1;1;4;1;3;3;1;2;Psychology, Biological;0;0;2013;0
000312729900006;0;1;1;4;1;3;3;1;2;Psychology, Experimental;0;0;2013;0
000312088900032;0;1;0;4;4;0;7;0;7;Health Care Sciences & Services;1;0;2013;0
000312512600001;0;1;0;2;2;0;3;0;3;Law;0;0;2013;0
000312512600001;0;1;0;2;2;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000312529900005;0;1;1;3;1;2;6;5;1;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000312231900038;0;1;1;2;1;1;5;4;1;Education & Educational Research;1;0;2013;0
000312179000003;1;0;0;1;1;0;3;0;3;Management;0;0;2013;0
000312179000004;0;1;0;2;2;0;4;0;4;Management;0;0;2013;0
000312394100008;0;1;0;4;4;0;6;0;4;Nursing;1;0;2013;0
000311967100011;0;1;1;2;1;1;5;1;4;Linguistics;1;0;2013;0
000311967100011;0;1;1;2;1;1;5;1;4;Psychology, Experimental;0;0;2013;0
000311873000070;0;1;0;2;2;0;5;0;5;Anthropology;1;0;2013;0
000309623100014;0;1;0;2;2;0;4;0;4;Engineering, Industrial;1;0;2013;0
000309623100033;0;1;0;4;4;0;4;0;4;Engineering, Industrial;1;0;2013;0
000303583700001;0;1;1;5;1;4;3;2;1;Economics;0;0;2013;0
000302007700006;0;1;1;2;1;1;2;1;1;Economics;0;0;2013;0
000313538800006;0;1;1;3;0;3;4;3;0;Business;0;0;2013;0
000313538800006;0;1;1;3;0;3;4;3;0;Management;0;0;2013;0
000312642900010;0;1;1;2;1;1;2;1;1;Political Science;1;0;2013;0
000315080300008;1;0;0;1;1;0;3;0;3;Management;0;0;2013;1
000315080300012;0;1;1;2;1;1;2;1;1;Management;0;0;2013;0
000315606700019;0;1;0;2;2;0;1;0;1;Environmental Studies;1;0;2013;0
000315452800003;0;1;1;2;1;1;4;2;2;Public, Environmental & Occupational Health;1;0;2013;0
000315452800003;0;1;1;2;1;1;4;2;2;Psychology, Multidisciplinary;0;0;2013;0
000315452800003;0;1;1;2;1;1;4;2;2;Social Work;1;0;2013;0
000314535800004;0;1;1;3;1;2;2;1;1;Economics;0;0;2013;0
000314535800004;0;1;1;3;1;2;2;1;1;Social Sciences, Mathematical Methods;1;0;2013;0
000314005400016;0;1;1;2;1;1;3;1;2;Management;0;0;2013;0
000315424900007;0;1;1;3;2;1;4;2;2;Psychology, Experimental;0;0;2013;0
000315459200007;0;1;0;4;4;0;4;0;4;History & Philosophy Of Science;1;0;2013;0
000315026600002;0;1;1;3;1;2;3;2;1;Psychology, Biological;0;0;2013;0
000315015000007;0;1;1;6;4;2;9;2;7;Anthropology;1;0;2013;0
000315189700004;0;1;1;5;1;4;2;1;1;Political Science;1;0;2013;0
000314983300005;1;0;0;1;1;0;4;0;4;Psychology, Educational;0;0;2013;0
000314486400013;0;1;1;14;1;13;14;13;1;Public, Environmental & Occupational Health;1;0;2013;0
000314135300022;0;1;1;3;2;1;2;1;1;Psychology, Multidisciplinary;0;0;2013;0
000314135300022;0;1;1;3;2;1;2;1;1;Psychology, Experimental;0;0;2013;0
000314135300024;1;0;0;1;1;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000314135300024;1;0;0;1;1;0;3;0;3;Psychology, Experimental;0;0;2013;0
000314135300026;0;1;0;2;2;0;5;0;5;Psychology, Multidisciplinary;0;0;2013;0
000314135300026;0;1;0;2;2;0;5;0;5;Psychology, Experimental;0;0;2013;0
000313950400010;0;1;0;3;3;0;3;0;3;Engineering, Industrial;1;0;2013;0
000315562400005;0;1;0;5;5;0;8;0;8;Health Care Sciences & Services;1;0;2013;0
000315562400005;0;1;0;5;5;0;8;0;8;Medical Informatics;1;0;2013;0
000315245200001;0;1;1;2;1;1;4;2;2;Linguistics;1;0;2013;0
000315472200012;1;0;0;1;1;0;2;0;2;Economics;0;0;2013;0
000315472200012;1;0;0;1;1;0;2;0;2;Hospitality, Leisure, Sport & Tourism;1;0;2013;0
000314192800006;1;0;0;1;1;0;4;0;4;Environmental Studies;1;0;2013;0
000315111000004;0;1;0;4;4;0;5;0;5;Psychology, Clinical;0;0;2013;0
000315005900003;0;1;1;3;1;2;3;2;1;Geography;1;0;2013;0
000313036700012;0;1;1;2;1;1;3;1;2;Engineering, Industrial;1;0;2013;1
000313036700021;0;1;0;2;2;0;3;0;1;Engineering, Industrial;1;0;2013;0
000314183600008;0;1;0;9;9;0;17;0;17;Public, Environmental & Occupational Health;1;0;2013;0
000313894300016;0;1;1;18;1;17;16;15;1;Public, Environmental & Occupational Health;1;0;2013;0
000314479400008;0;1;0;4;4;0;3;0;3;Economics;0;0;2013;0
000314479400008;0;1;0;4;4;0;3;0;3;Planning & Development;1;0;2013;0
000314479400008;0;1;0;4;4;0;3;0;3;Urban Studies;1;0;2013;0
000314493700005;0;1;1;12;1;11;9;8;1;Psychology, Multidisciplinary;0;0;2013;0
000314493700005;0;1;1;12;1;11;9;8;1;Social Sciences, Biomedical;1;0;2013;0
000314364100004;0;1;1;3;2;1;11;6;5;Public, Environmental & Occupational Health;1;0;2013;0
000314126700034;0;1;0;2;2;0;7;0;7;Public, Environmental & Occupational Health;1;0;2013;0
000313934400008;0;1;1;3;2;1;6;2;4;Psychology, Experimental;0;0;2013;1
000314089400014;0;1;1;2;1;1;2;1;1;Business;0;0;2013;0
000314089400014;0;1;1;2;1;1;2;1;1;Economics;0;0;2013;0
000314089400014;0;1;1;2;1;1;2;1;1;Management;0;0;2013;0
000313666300015;1;0;0;1;1;0;6;0;1;Psychology, Multidisciplinary;0;0;2013;0
000313666300022;0;1;0;2;2;0;5;0;2;Psychology, Multidisciplinary;0;0;2013;0
000312517900003;1;0;0;1;1;0;3;0;3;Education & Educational Research;1;0;2013;0
000313140300008;1;0;0;1;1;0;2;0;2;Urban Studies;1;0;2013;0
000312111000002;1;0;0;1;1;0;3;0;3;Psychology, Multidisciplinary;0;0;2013;0
000312111000024;1;0;0;1;1;0;3;0;1;Psychology, Multidisciplinary;0;0;2013;0
000312111000034;0;1;0;2;2;0;4;0;2;Psychology, Multidisciplinary;0;0;2013;0
000315474200012;0;1;0;3;3;0;4;0;4;Economics;0;0;2013;0
000315474200012;0;1;0;3;3;0;4;0;4;Geography;1;0;2013;0
000315474200012;0;1;0;3;3;0;4;0;4;Transportation;1;0;2013;0
000315365100009;1;0;0;1;1;0;2;0;2;Psychology, Applied;0;0;2013;0
000315365100010;0;1;1;2;1;1;3;1;2;Psychology, Applied;0;0;2013;0
